Year,Month,Region,Number of Households,Avg Electricity Consumption per Household (kWh),Number of Tropical Nights,Number of Heat Wave Days,Number of Cold Wave Days,Avg Temperature (Celsius),Avg Max Temperature (Celsius),Avg Min Temperature (Celsius),Avg Local Pressure (hPa),Avg Sea Level Pressure (hPa),Avg Vapor Pressure (hPa),Avg Dew Point Temp (Celsius),Avg Relative Humidity (%),Monthly Precipitation (mm),Small Pan Evaporation (mm),Avg Wind Speed (m/s),Avg Cloud Cover (1/10),Sunshine Rate (%),Total Solar Radiation (MJ/m^2),Avg Min Supercool Temp (Celsius),Avg Ground Temp (Celsius),Avg Gas Supply per Household (ton)
2017,11,Daegu,1191551.0,212.0,0.0,0.0,0.0,7.8,14.2,2.3,1015.6,1022.2,5.7,-2.3,53,0.1,97.1,2.0,3.1,72.77,321.59,-3.9,8.5,0.09301448532207182
2017,12,Daegu,1191330.0,226.0,0.0,0.0,0.0,0.7,5.8,-4.0,1018.2,1025.0,3.0,-10.6,46,11.0,76.7,2.6,2.9,74.62,285.63,-9.6,0.9,0.12987263058934131
2018,1,Daegu,1191886.0,243.0,0.0,0.0,4.0,-0.9,4.0,-5.2,1016.4,1023.2,3.0,-11.4,49,21.1,67.8,2.5,3.9,69.46,311.43,-9.6,-0.3,0.14123159681378922
2018,2,Daegu,1192444.0,245.0,0.0,0.0,0.0,1.3,7.1,-4.2,1015.8,1022.5,2.8,-12.3,40,25.1,86.3,2.5,3.6,68.55,356.28,-9.8,1.8,0.11630829372280796
2018,3,Daegu,1195718.0,212.0,0.0,0.0,0.0,9.2,15.6,3.3,1013.5,1020.0,6.8,0.5,60,98.7,122.8,2.3,4.3,59.09,470.41,-0.6,10.2,0.10386825990743637
2018,4,Daegu,1195906.0,217.0,0.0,0.0,0.0,15.0,21.4,8.9,1009.1,1015.5,8.3,3.4,52,113.0,180.0,2.6,4.6,62.97,559.89,5.2,17.9,0.08617469600453546
2018,5,Daegu,1197426.0,202.0,0.0,0.0,0.0,19.2,24.8,14.2,1005.4,1011.6,13.5,10.5,62,99.7,180.0,2.4,6.1,46.74,569.94,11.3,22.5,0.07444093580730668
2018,6,Daegu,1199095.0,210.0,0.0,4.0,0.0,23.6,28.7,18.7,1001.9,1008.0,16.6,14.1,60,121.1,189.0,2.2,6.1,46.12,575.54,16.5,27.7,0.0690623962238188
2018,7,Daegu,1201754.0,241.0,17.0,21.0,0.0,28.2,33.1,24.0,1002.6,1008.6,24.1,20.3,66,169.6,195.5,2.2,5.1,50.72,583.52,22.5,33.2,0.06554996363648467
2018,8,Daegu,1202927.0,354.0,9.0,15.0,0.0,27.7,32.9,23.7,1001.7,1007.8,24.3,20.5,68,334.2,193.9,2.4,5.8,52.51,544.94,22.7,32.1,0.06349817320585538
2018,9,Daegu,1203337.0,246.0,0.0,0.0,0.0,21.0,25.4,17.2,1007.2,1013.3,17.4,14.9,71,109.0,124.7,1.9,6.7,38.26,391.07,15.4,23.0,0.05383000439610849
2018,10,Daegu,1202555.0,201.0,0.0,0.0,0.0,14.3,20.0,9.3,1012.0,1018.4,10.1,6.3,63,165.1,119.4,1.8,3.6,68.21,417.44,5.1,16.3,0.08217077555704312
2018,11,Daegu,1204711.0,213.0,0.0,0.0,0.0,8.8,15.2,3.3,1016.7,1023.3,7.1,0.9,63,17.2,74.6,1.3,3.5,60.26,290.08,-2.2,9.1,0.09991926279414731
2018,12,Daegu,1205713.0,225.0,0.0,0.0,0.0,2.0,7.0,-2.3,1019.6,1026.4,3.9,-8.5,50,23.8,69.8,2.1,4.0,61.06,260.56,-6.6,2.1,0.12847777456160794
2019,1,Daegu,1205130.0,243.0,0.0,0.0,0.0,1.7,7.3,-3.5,1018.2,1025.0,3.0,-10.6,44,9.5,86.8,2.3,3.0,73.55,319.27,-9.1,1.4,0.13282859276592568
2019,2,Daegu,1205636.0,239.0,0.0,0.0,0.0,4.0,9.1,-0.9,1016.6,1023.3,3.9,-7.7,47,26.2,84.3,2.1,5.0,63.68,345.66,-5.2,4.3,0.10661959662783792
2019,3,Daegu,1205500.0,208.0,0.0,0.0,0.0,9.4,15.5,3.6,1010.1,1016.6,5.7,-1.7,50,20.7,136.2,2.4,4.8,63.56,500.7,-1.2,11.2,0.09687842306097055
2019,4,Daegu,1205432.0,218.0,0.0,0.0,0.0,13.5,19.4,8.0,1008.5,1014.9,7.9,2.1,52,88.0,139.7,2.2,5.4,49.51,480.63,3.5,16.1,0.08783416069923479
2019,5,Daegu,1206690.0,203.0,0.0,2.0,0.0,20.7,27.5,13.6,1005.4,1011.6,10.5,6.8,47,25.7,246.1,2.1,4.4,67.8,702.36,9.1,24.6,0.06960587309085182
2019,6,Daegu,1206197.0,208.0,0.0,5.0,0.0,22.8,28.5,17.8,1000.9,1007.1,17.3,14.9,65,160.8,186.9,2.1,5.8,54.68,620.6,15.3,27.3,0.06346261514495559
2019,7,Daegu,1204857.0,217.0,8.0,6.0,0.0,25.8,30.0,22.3,1000.5,1006.7,24.7,20.7,76,139.4,144.6,1.9,7.4,35.17,487.33,20.5,28.3,0.06926818701306461
2019,8,Daegu,1203712.0,303.0,13.0,16.0,0.0,27.4,32.2,23.7,1000.9,1007.0,26.4,21.8,74,141.9,163.9,1.9,6.0,47.45,515.88,21.9,30.9,0.06704399723521906
2019,9,Daegu,1204238.0,263.0,1.0,0.0,0.0,22.6,27.0,19.1,1008.7,1014.9,21.3,18.2,79,185.5,110.7,1.7,6.9,36.73,379.27,16.9,24.4,0.06321131454081337
2019,10,Daegu,1205825.0,211.0,0.0,0.0,0.0,16.8,22.0,12.2,1012.1,1018.6,13.6,10.8,71,155.2,110.4,1.7,5.0,56.88,386.33,8.4,18.2,0.07312875583107002
2019,11,Daegu,1206544.0,214.0,0.0,0.0,0.0,9.8,16.3,4.3,1015.6,1022.3,8.1,2.9,66,15.3,77.0,1.7,4.0,59.94,291.61,-0.6,10.1,0.09044067021177843
2019,12,Daegu,1205714.0,225.0,0.0,0.0,0.0,3.5,9.0,-1.0,1018.3,1025.1,4.6,-4.9,57,27.5,66.8,2.1,3.8,62.38,257.63,-5.0,3.1,0.1263153459278071
2020,1,Daegu,1205330.0,242.0,0.0,0.0,0.0,3.8,8.4,0.1,1015.9,1022.7,5.0,-3.7,61,70.4,63.5,2.1,5.7,48.67,266.64,-3.3,3.3,0.12603255042187617
2020,2,Daegu,1206343.0,243.0,0.0,0.0,0.0,4.9,10.4,0.2,1017.3,1024.1,5.3,-3.6,59,40.2,84.8,2.4,4.5,65.04,375.31,-2.9,5.6,0.11429734577976577
2020,3,Daegu,1209408.0,229.0,0.0,0.0,0.0,9.5,15.8,3.6,1010.6,1017.3,7.2,1.3,61,24.5,133.4,2.5,3.8,66.21,540.59,0.0,11.3,0.10349070040879504
2020,4,Daegu,1210346.0,231.0,0.0,0.0,0.0,12.6,19.0,6.5,1010.1,1016.7,7.4,2.0,53,32.4,185.4,2.9,3.5,69.48,647.86,2.6,16.4,0.08232784426932463
2020,5,Daegu,1210674.0,216.0,0.0,0.0,0.0,19.4,25.7,14.0,1004.1,1010.4,13.9,11.4,64,38.1,193.5,2.5,5.8,55.36,661.45,11.0,24.2,0.05967901516015046
2020,6,Daegu,1211536.0,225.0,0.0,7.0,0.0,24.5,30.5,19.3,1000.1,1006.2,18.7,16.1,63,185.3,201.3,2.2,5.7,51.8,632.61,17.4,29.3,0.062166858434252056
2020,7,Daegu,1213348.0,230.0,1.0,0.0,0.0,23.2,26.8,20.2,1001.1,1007.3,22.0,18.9,79,330.5,123.6,2.2,8.2,21.78,421.05,19.6,25.6,0.06483861101678991
2020,8,Daegu,1213860.0,277.0,15.0,24.0,0.0,28.6,33.3,24.8,1003.1,1009.2,27.0,22.3,71,322.7,173.6,1.9,6.4,46.29,534.44,23.5,32.7,0.0672604007051884
2020,9,Daegu,1213655.0,307.0,0.0,0.0,0.0,21.2,26.0,17.1,1005.5,1011.8,18.2,15.7,73,161.0,123.5,2.0,6.3,40.34,409.03,14.8,23.5,0.07010442753500788
2020,10,Daegu,1213029.0,213.0,0.0,0.0,0.0,15.4,21.3,10.1,1013.7,1020.2,11.0,7.7,64,13.1,129.2,2.0,4.2,63.82,442.4,5.5,18.4,0.07669184660877852
2020,11,Daegu,1213173.0,222.0,0.0,0.0,0.0,9.7,15.3,4.5,1017.9,1024.5,7.4,1.3,59,23.9,93.2,2.2,3.6,64.32,320.68,-0.5,10.2,0.10144590754987129
2020,12,Daegu,1212734.0,233.0,0.0,0.0,0.0,1.6,7.2,-3.1,1018.9,1025.8,3.8,-7.5,54,2.8,72.9,2.5,3.2,70.75,304.57,-8.5,2.1,0.13645209996586224
2021,1,Daegu,1213769.0,260.0,0.0,0.0,1.0,0.5,5.9,-4.3,1017.4,1024.3,4.2,-7.3,58,11.9,62.8,2.5,3.9,65.2,315.94,-8.7,0.9,0.14290423383691625
2021,2,Daegu,1214816.0,252.0,0.0,0.0,0.0,4.8,11.1,-0.6,1014.1,1020.8,5.4,-3.2,59,19.2,85.0,2.7,3.6,68.11,372.05,-4.7,5.0,0.11192275867291836
2021,3,Daegu,1214843.0,218.0,0.0,0.0,0.0,10.2,16.1,4.7,1013.0,1019.6,8.4,4.0,69,95.2,117.0,2.4,5.0,54.94,489.34,0.7,11.1,0.1042985817920505
2021,4,Daegu,1216366.0,225.0,0.0,0.0,0.0,14.5,20.6,8.8,1012.0,1018.5,9.7,6.2,61,43.0,167.9,2.9,4.9,62.75,616.96,5.2,18.1,0.08653804693653061
2021,5,Daegu,1220023.0,211.0,0.0,0.0,0.0,18.3,24.3,12.8,1003.0,1009.3,12.6,9.8,62,90.9,183.3,2.5,5.9,48.12,598.19,9.3,21.5,0.07191630731551782
2021,6,Daegu,1221778.0,220.0,0.0,2.0,0.0,23.2,28.5,18.9,1002.0,1008.2,17.6,15.2,64,55.1,185.2,2.3,6.6,42.44,594.91,16.9,26.9,0.07046421035572747
2021,7,Daegu,1223107.0,245.0,4.0,13.0,0.0,26.9,32.1,22.9,1002.6,1008.7,23.6,20.0,69,153.3,196.9,2.1,6.7,48.67,608.97,21.6,30.6,0.0713391003403627
2021,8,Daegu,1225851.0,325.0,5.0,8.0,0.0,25.7,30.5,22.4,1002.6,1008.8,23.7,20.1,74,256.3,138.9,1.6,7.2,31.24,453.3,21.5,28.1,0.06646986134530215
2021,9,Daegu,1227672.0,254.0,0.0,0.0,0.0,22.1,26.4,18.7,1007.8,1014.1,19.6,17.1,76,84.1,122.4,2.0,6.7,34.5,402.76,16.6,24.3,0.06282556660085103
2021,10,Daegu,1229858.0,218.0,0.0,0.0,0.0,16.5,22.7,11.5,1014.8,1021.2,14.0,10.7,72,57.8,112.7,1.5,4.3,62.22,425.96,7.8,18.5,0.06787429117833116
2021,11,Daegu,1229480.0,223.0,0.0,0.0,0.0,9.5,15.7,4.4,1013.1,1019.7,7.5,2.2,64,43.1,87.7,2.0,3.1,67.55,320.4,-0.5,9.3,0.0859391628981358
2021,12,Daegu,1219772.0,231.0,0.0,0.0,0.0,3.1,8.9,-2.1,1017.6,1024.4,4.6,-5.4,57,0.1,75.0,2.5,2.6,73.3,308.9,-6.2,2.8,0.12026947413123108
2022,1,Daegu,1220497.0,251.0,0.0,0.0,0.0,0.9,6.8,-4.1,1017.3,1024.2,3.1,-10.1,47,0.0,81.2,2.3,3.4,74.29,350.35,-8.9,1.4,0.1364377864099625
2022,2,Daegu,1220904.0,252.0,0.0,0.0,0.0,1.6,7.4,-3.4,1018.1,1025.0,3.0,-10.1,44,0.1,96.1,3.1,3.0,78.85,416.9,-7.9,3.3,0.11946966018622267
2022,3,Daegu,1219746.0,223.0,0.0,0.0,0.0,9.7,15.9,3.8,1010.8,1017.4,7.0,0.6,58,34.3,118.1,2.4,5.0,55.62,479.66,0.1,11.3,0.10216464739380166
2022,4,Daegu,1221948.0,228.0,0.0,0.0,0.0,15.9,22.7,9.4,1010.5,1017.0,9.6,5.4,55,38.5,182.7,2.2,4.0,64.4,614.53,4.9,19.7,0.07548441259366193
2022,5,Daegu,1225740.0,208.0,0.0,4.0,0.0,20.7,27.4,14.1,1005.9,1012.2,11.6,8.6,50,4.2,256.8,2.5,3.8,71.84,774.85,10.4,27.0,0.06376989899978788
2022,6,Daegu,1227517.0,222.0,3.0,11.0,0.0,24.3,29.7,19.8,1001.8,1008.0,21.3,18.1,71,81.8,182.2,2.4,5.9,47.13,603.39,18.7,29.1,0.0617362977457746
2023,1,Daegu,1249247.0,250.0,0.0,0.0,1.0,0.9,6.7,-4.3,1017.3,1024.2,4.3,-6.5,61,11.5,64.3,2.4,3.2,70.18,328.9,-7.3,1.6,0.11970697948444142
2023,2,Daegu,1251683.0,245.0,0.0,0.0,0.0,4.4,10.4,-0.7,1018.2,1025.0,4.2,-6.1,51,11.2,90.0,2.2,4.3,60.21,352.59,-4.2,4.7,0.09943499751933997
2023,3,Daegu,1254773.0,209.0,0.0,0.0,0.0,11.8,18.8,5.4,1013.2,1019.8,6.3,-1.3,46,27.3,155.5,2.1,3.7,65.0,516.58,2.0,13.3,0.08237425255404762
2023,4,Daegu,1257144.0,215.0,0.0,0.0,0.0,14.8,20.9,8.8,1008.6,1015.0,9.1,4.3,55,30.8,180.3,2.6,4.3,57.2,560.34,6.0,18.3,0.05845396072367207
2023,5,Daegu,1259016.0,205.0,0.0,1.0,0.0,19.3,25.1,13.8,1007.1,1013.4,13.4,10.6,63,200.0,180.1,2.1,5.6,49.82,596.25,12.1,23.5,0.05837850114692744
2023,6,Daegu,1260614.0,217.0,0.0,3.0,0.0,24.0,29.6,19.3,1000.9,1007.1,19.1,16.5,66,178.7,197.7,2.2,6.4,50.26,635.54,18.4,29.2,0.06016500372040926
2023,7,Daegu,1264992.0,253.0,3.0,9.0,0.0,26.7,31.1,23.1,1002.0,1008.2,26.8,22.2,78,298.7,143.6,1.6,7.0,31.14,485.69,22.4,30.3,0.059588867755685414
2023,8,Daegu,1282781.0,330.0,8.0,14.0,0.0,27.5,31.9,24.0,999.4,1005.5,27.1,22.3,76,312.8,164.0,2.1,6.0,45.22,534.68,23.1,31.6,0.054860187358559256
2023,9,Daegu,1285395.0,294.0,0.0,0.0,0.0,23.5,27.9,20.0,1006.7,1013.0,22.0,18.8,77,123.6,119.9,1.9,6.3,44.58,409.2,18.9,26.3,0.05348120227634307
2023,10,Daegu,1289847.0,217.0,0.0,0.0,0.0,15.9,22.4,10.5,1012.2,1018.6,11.5,8.7,66,5.7,129.1,1.7,3.6,67.28,457.45,7.4,17.8,0.06344671344740888
2023,11,Daegu,1293382.0,211.0,0.0,0.0,0.0,9.2,15.1,4.1,1014.5,1021.1,7.2,0.2,57,31.6,99.4,2.6,3.0,68.38,335.24,1.0,8.8,0.07553204467048405
2023,12,Daegu,1295295.0,224.0,0.0,0.0,0.0,3.5,8.6,-1.3,1017.6,1024.4,5.4,-3.7,62,89.9,62.0,2.3,3.7,62.64,264.12,-4.4,2.5,0.10756523417445446
2024,1,Daegu,1298246.0,243.0,0.0,0.0,0.0,2.3,7.6,-2.1,1017.6,1024.4,4.3,-5.9,58,21.4,72.8,2.5,3.5,67.25,311.95,-5.1,1.5,0.12024748853453043
2024,2,Daegu,1300410.0,241.0,0.0,0.0,0.0,5.4,10.4,1.5,1017.6,1024.4,6.5,0.1,71,56.8,59.0,2.3,6.1,34.9,258.08,-0.7,5.5,0.09833600556747488
2024,3,Daegu,1301220.0,219.0,0.0,0.0,0.0,8.5,14.3,3.2,1011.4,1018.0,6.0,-1.5,55,70.9,129.9,2.6,4.5,56.85,469.72,0.5,9.7,0.09728641889918692
2024,4,Daegu,1306289.0,218.0,0.0,0.0,0.0,16.3,22.5,10.8,1007.5,1013.9,10.7,7.5,62,60.6,142.2,2.2,5.9,46.92,511.52,8.6,18.9,0.07019323518761927
2024,5,Daegu,1309985.0,201.0,0.0,0.0,0.0,19.4,26.2,12.9,1006.6,1013.0,12.0,9.2,57,59.8,225.7,2.4,4.2,64.39,723.92,10.7,24.4,0.06324796772482127
2024,6,Daegu,1310739.0,216.0,0.0,8.0,0.0,24.6,30.4,19.4,1001.4,1007.6,18.1,15.5,61,98.3,189.1,1.9,5.9,53.47,644.38,17.6,30.2,0.05989559096051921
2024,7,Daegu,1312068.0,264.0,16.0,11.0,0.0,27.8,31.7,24.5,1001.0,1007.1,27.4,22.5,75,372.2,152.0,2.0,6.9,34.2,515.32,23.6,30.8,0.06036615632726352
2024,8,Daegu,1315238.0,362.0,15.0,26.0,0.0,29.1,34.4,25.0,1001.1,1007.1,27.3,22.5,70,118.3,181.0,2.3,4.7,59.88,634.38,24.3,34.0,0.06001997661259788
2024,9,Daegu,1316842.0,347.0,5.0,8.0,0.0,25.4,30.4,21.6,1007.0,1013.2,24.1,20.2,75,151.5,136.6,1.9,5.9,44.06,454.92,20.4,28.3,0.0557253467006672
2024,10,Daegu,1318787.0,248.0,0.0,0.0,0.0,17.0,21.8,13.0,1013.4,1019.8,14.6,12.3,76,94.9,97.2,1.7,5.9,42.4,347.7,10.1,18.6,0.06593436695994122
2024,11,Daegu,1320128.0,213.0,0.0,0.0,0.0,10.7,16.3,6.0,1015.1,1021.7,9.1,4.4,69,50.4,81.3,1.9,4.2,56.01,292.79,2.2,10.6,0.08354067105614
2024,12,Daegu,1321753.0,221.0,0.0,0.0,0.0,3.5,8.3,-0.8,1015.7,1022.5,3.9,-6.7,50,1.3,87.6,2.8,3.1,73.29,304.49,-4.9,2.1,0.1165311953141018
2022,7,Daegu,1229277.0,290.0,10.0,18.0,0.0,27.5,32.4,23.7,1000.1,1006.2,27.6,22.6,77,88.8,166.8,2.3,6.8,40.62,569.6,22.6,31.2,0.05967420768467969
2022,8,Daegu,1231359.0,330.0,15.0,11.0,0.0,26.9,31.4,23.4,1001.5,1007.6,28.3,22.9,81,143.3,133.7,1.7,7.3,33.24,449.78,22.4,30.3,0.056657158472874274
2022,9,Daegu,1233449.0,269.0,0.0,1.0,0.0,21.9,26.8,17.7,1007.1,1013.4,20.9,17.8,80,114.2,110.0,2.3,6.2,45.2,453.26,15.3,26.0,0.048976138454042285
2022,10,Daegu,1237344.0,213.0,0.0,0.0,0.0,15.5,21.6,10.1,1015.2,1021.6,12.8,9.9,72,25.6,119.4,2.1,4.3,66.8,457.38,7.1,19.6,0.06223028842423772
2022,11,Daegu,1245348.0,216.0,0.0,0.0,0.0,11.0,17.7,5.2,1014.7,1021.3,8.6,3.9,65,46.6,84.5,1.7,3.4,67.73,330.4,1.4,12.9,0.07614132354972265
2022,12,Daegu,1246549.0,227.0,0.0,0.0,0.0,0.4,5.4,-4.0,1017.4,1024.3,4.0,-6.3,63,3.6,58.5,2.4,3.6,69.14,298.9,-6.8,1.8,0.12381390302346719
2016,1,Daejeon,726661.0,232.0,0.0,0.0,3.0,-1.3,3.6,-5.4,1016.9,1025.7,4.0,-6.7,69,11.6,25.9,1.3,5.1,58.44,282.85,-10.4,0.1,0.051382369564349814
2016,2,Daejeon,729283.0,236.0,0.0,0.0,0.0,1.5,7.0,-3.3,1016.2,1024.9,4.4,-5.8,62,45.8,51.4,1.7,4.2,62.04,359.78,-8.8,2.2,0.043083362028183844
2016,3,Daejeon,729682.0,211.0,0.0,0.0,0.0,7.5,14.1,1.6,1013.4,1021.9,6.0,-1.5,58,40.3,78.8,1.5,3.7,64.16,537.44,-4.5,9.1,0.03675733185140924
2016,4,Daejeon,729972.0,210.0,0.0,0.0,0.0,14.8,21.5,8.9,1005.6,1013.8,10.0,6.4,63,154.9,109.7,1.7,5.1,55.73,587.62,4.7,16.8,0.01981222675664272
2016,5,Daejeon,730263.0,195.0,0.0,0.0,0.0,19.8,26.4,13.5,1003.9,1011.9,13.5,11.0,62,85.1,143.7,1.7,4.4,66.1,759.29,9.7,23.5,0.022151942026365844
2016,6,Daejeon,732633.0,200.0,0.0,0.0,0.0,23.7,28.7,19.2,1000.0,1007.8,20.7,17.8,72,62.5,135.4,1.6,5.5,50.69,643.42,16.0,28.8,0.020251538410090728
2016,7,Daejeon,733355.0,214.0,7.0,6.0,0.0,26.6,30.7,23.1,1000.2,1008.0,27.7,22.7,81,367.9,155.8,1.6,6.8,45.55,578.85,21.8,31.0,0.01990445005488474
2016,8,Daejeon,733916.0,282.0,14.0,23.0,0.0,27.9,33.2,23.5,998.2,1005.9,26.5,21.8,72,57.4,185.8,1.4,4.8,61.11,633.3,21.9,33.6,0.01834647249821505
2016,9,Daejeon,735188.0,241.0,0.0,0.0,0.0,22.4,26.6,19.0,1005.5,1013.4,21.3,18.3,79,196.0,107.7,1.3,6.6,39.43,415.88,17.7,24.5,0.018508946133505986
2016,10,Daejeon,737152.0,194.0,0.0,0.0,0.0,15.7,20.6,12.0,1011.2,1019.4,14.4,11.7,79,122.6,86.9,1.4,6.3,42.95,351.9,8.7,17.1,0.024633548766061813
2016,11,Daejeon,739413.0,206.0,0.0,0.0,0.0,7.2,12.8,2.4,1015.1,1023.6,7.7,2.0,72,29.5,62.5,1.2,4.7,58.3,296.47,-1.7,7.8,0.03224950107720584
2016,12,Daejeon,740663.0,214.0,0.0,0.0,0.0,2.5,7.6,-2.0,1016.7,1025.4,5.4,-2.7,71,54.8,46.7,1.3,4.9,52.82,250.29,-6.4,3.0,0.04108126748602266
2017,1,Daejeon,742263.0,227.0,0.0,0.0,0.0,-0.4,5.0,-5.1,1017.2,1026.0,4.2,-6.2,67,15.0,51.6,1.5,4.2,61.64,317.33,-9.7,0.6,0.04693960132729234
2017,2,Daejeon,744737.0,230.0,0.0,0.0,0.0,1.2,7.2,-4.2,1015.2,1023.9,4.1,-6.3,61,42.0,71.5,1.6,3.7,70.04,397.95,-8.6,2.9,0.04373187999253428
2017,3,Daejeon,745630.0,198.0,0.0,0.0,0.0,6.8,13.4,0.9,1011.5,1020.0,5.1,-3.1,54,11.6,121.0,1.6,4.3,66.68,550.58,-3.7,9.5,0.03601638272333463
2017,4,Daejeon,746282.0,208.0,0.0,0.0,0.0,14.5,21.1,8.5,1005.3,1013.4,9.0,4.6,57,77.7,174.2,1.9,4.1,68.08,649.01,4.6,17.3,0.026535188655226846
2017,5,Daejeon,747930.0,191.0,0.0,0.0,0.0,19.6,26.3,13.5,1004.7,1012.7,13.0,10.4,60,29.3,210.6,1.8,3.7,69.27,761.27,9.4,25.3,0.022470925273755566
2017,6,Daejeon,749020.0,192.0,0.0,4.0,0.0,23.3,29.4,17.8,1000.8,1008.7,17.2,14.6,62,35.3,208.7,1.7,4.9,63.04,730.94,14.7,29.8,0.019141996729059304
2017,7,Daejeon,749546.0,219.0,11.0,5.0,0.0,27.1,30.7,24.2,1000.1,1007.9,30.7,24.4,87,434.5,129.7,1.7,7.4,32.78,486.61,23.0,29.7,0.02054155828995152
2017,8,Daejeon,751460.0,268.0,7.0,5.0,0.0,26.0,30.1,22.6,999.9,1007.7,27.7,22.4,83,293.8,147.4,1.5,6.3,46.42,553.0,21.4,28.9,0.020572345194687675
2017,9,Daejeon,752119.0,217.0,0.0,0.0,0.0,21.1,26.3,16.5,1005.3,1013.3,19.0,16.4,77,111.4,137.2,1.4,4.5,60.11,537.02,13.1,24.1,0.016209699063579035
2017,10,Daejeon,753319.0,190.0,0.0,0.0,0.0,15.4,20.8,10.9,1012.8,1021.0,13.6,10.8,76,28.3,98.1,1.2,4.8,54.77,406.7,6.5,17.2,0.021919223277257045
2017,11,Daejeon,753857.0,201.0,0.0,0.0,0.0,6.4,12.3,1.0,1015.0,1023.6,6.8,0.2,68,15.1,68.4,1.4,3.4,63.43,321.62,-3.9,7.5,0.03804697620370972
2017,12,Daejeon,754587.0,216.0,0.0,0.0,0.0,-0.4,4.7,-4.9,1017.7,1026.5,4.1,-6.5,66,33.5,42.7,1.4,4.5,60.07,242.01,-8.3,0.5,0.05129241799818974
2018,1,Daejeon,757749.0,231.0,0.0,0.0,6.0,-2.5,2.4,-6.6,1016.1,1024.9,3.6,-8.5,66,23.9,34.9,1.3,4.8,58.04,206.12,-9.4,-0.7,0.05651899885054286
2018,2,Daejeon,759301.0,235.0,0.0,0.0,3.0,-0.4,5.6,-5.7,1015.4,1024.2,3.2,-9.9,53,40.5,50.5,1.6,4.0,66.73,239.65,-9.5,0.9,0.047689908916226896
2018,3,Daejeon,759918.0,200.0,0.0,0.0,0.0,8.7,14.9,3.1,1012.1,1020.6,7.9,2.8,70,108.4,105.1,1.8,4.5,54.61,491.91,0.5,9.4,0.03717287900799823
2018,4,Daejeon,761217.0,206.0,0.0,0.0,0.0,13.9,20.3,7.8,1007.8,1016.0,9.8,5.8,64,155.3,141.4,2.0,4.5,59.42,523.88,4.5,15.1,0.029371881093039176
2018,5,Daejeon,763009.0,191.0,0.0,0.0,0.0,19.2,24.7,14.0,1003.7,1011.7,15.6,12.8,70,95.9,172.9,1.8,5.6,51.78,665.57,10.3,21.4,0.02360825420145765
2018,6,Daejeon,763807.0,197.0,0.0,1.0,0.0,23.6,29.1,18.8,1000.2,1008.1,19.3,16.6,68,115.8,190.6,1.7,5.6,53.05,683.76,15.4,29.1,0.021669680508295944
2018,7,Daejeon,764457.0,217.0,17.0,17.0,0.0,27.9,32.4,24.0,1001.0,1008.8,28.3,23.0,76,226.9,186.7,1.5,4.9,57.21,666.2,22.0,32.1,0.021151698172689897
2018,8,Daejeon,765166.0,332.0,18.0,19.0,0.0,29.0,33.7,25.0,999.7,1007.4,28.1,22.8,72,408.6,189.1,1.9,5.7,52.59,599.59,23.2,35.1,0.021083765379015792
2018,9,Daejeon,765943.0,243.0,0.0,0.0,0.0,21.2,25.7,17.3,1005.6,1013.5,19.0,16.3,76,149.4,132.3,1.6,5.5,52.75,492.13,14.4,23.0,0.01922154606804945
2018,10,Daejeon,766866.0,187.0,0.0,0.0,0.0,13.0,18.9,8.2,1011.1,1019.4,11.3,8.3,76,133.9,100.2,1.2,3.9,64.15,443.03,4.0,14.6,0.02747306430328115
2018,11,Daejeon,767639.0,196.0,0.0,0.0,0.0,8.0,14.1,3.2,1015.6,1024.1,7.8,2.7,72,49.8,62.1,0.9,4.2,57.48,297.3,-1.4,8.1,0.0364875095194486
2018,12,Daejeon,768533.0,210.0,0.0,0.0,0.0,0.6,5.8,-3.9,1019.3,1028.0,4.5,-6.1,64,33.7,49.1,1.2,4.3,63.05,279.97,-7.5,1.1,0.050685109513840004
2019,1,Daejeon,769534.0,229.0,0.0,0.0,0.0,0.0,5.7,-4.8,1018.1,1026.9,3.7,-7.5,60,1.7,56.9,1.2,3.6,66.87,317.39,-8.9,-0.3,0.05371663100005978
2019,2,Daejeon,770004.0,227.0,0.0,0.0,0.0,2.0,7.8,-2.9,1016.1,1024.8,4.3,-5.8,60,46.3,64.5,1.3,5.3,61.54,356.73,-6.1,2.7,0.04381217788479021
2019,3,Daejeon,770030.0,198.0,0.0,0.0,0.0,7.7,14.0,2.1,1009.5,1017.9,6.1,-0.6,60,33.7,107.7,1.6,5.1,58.48,488.53,-1.4,8.4,0.039500985195382
2019,4,Daejeon,770235.0,209.0,0.0,0.0,0.0,12.9,18.9,7.2,1007.2,1015.5,9.1,4.1,61,91.6,138.5,1.6,5.5,51.44,548.21,4.1,15.5,0.024956337624231564
2019,5,Daejeon,770163.0,191.0,0.0,0.0,0.0,19.7,26.7,12.9,1004.3,1012.3,12.3,9.3,56,35.6,216.5,1.8,4.0,70.4,759.89,8.5,24.2,0.0176478292257613
2019,6,Daejeon,770061.0,194.0,0.0,1.0,0.0,22.6,27.9,17.9,999.4,1007.4,19.2,16.6,72,77.9,176.5,1.3,5.6,52.19,671.8,14.6,27.1,0.016398839819183157
2020,1,Daejeon,779668.0,224.0,0.0,0.0,0.0,2.7,7.8,-1.2,1015.1,1024.0,5.2,-2.9,69,78.5,50.2,1.2,6.0,47.76,266.0,-6.2,2.7,0.0493133123842456
